ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-03-18,92.19008181461244,86.84931145269941,89.05292891815121,92.19008181461244,92.19008181461244,-4.18310491230845,-4.18310491230845,-4.18310491230845,-0.03430953537512253,-0.03430953537512253,-0.03430953537512253,-4.148795376933328,-4.148795376933328,-4.148795376933328,0.0,0.0,0.0,88.00697690230399
2021-03-19,92.30421999225453,86.75922168375347,89.08787177520435,92.30421999225453,92.30421999225453,-4.28091698284934,-4.28091698284934,-4.28091698284934,-0.04603593919978806,-0.04603593919978806,-0.04603593919978806,-4.234881043649552,-4.234881043649552,-4.234881043649552,0.0,0.0,0.0,88.0233030094052
2021-03-20,92.4183581698966,86.98825598885101,89.28280073581935,92.4183581698966,92.4183581698966,-4.295644715704102,-4.295644715704102,-4.295644715704102,0.024297624121499047,0.024297624121499047,0.024297624121499047,-4.3199423398256,-4.3199423398256,-4.3199423398256,0.0,0.0,0.0,88.1227134541925
2021-03-21,92.5324963475387,86.9751861884286,89.18690543389701,92.5324963475387,92.5324963475387,-4.404823601751519,-4.404823601751519,-4.404823601751519,-0.00030259670801633857,-0.00030259670801633857,-0.00030259670801633857,-4.404521005043502,-4.404521005043502,-4.404521005043502,0.0,0.0,0.0,88.12767274578718
2021-03-22,92.64663452518079,86.9222571967405,89.17258595909445,92.64663452518079,92.64663452518079,-4.590446297343094,-4.590446297343094,-4.590446297343094,-0.1013187989967954,-0.1013187989967954,-0.1013187989967954,-4.489127498346298,-4.489127498346298,-4.489127498346298,0.0,0.0,0.0,88.0561882278377
2021-03-23,92.76077270282288,87.15010312097967,89.37110006307672,92.76077270282288,92.76077270282288,-4.505311064942086,-4.505311064942086,-4.505311064942086,0.06890768877160025,0.06890768877160025,0.06890768877160025,-4.574218753713686,-4.574218753713686,-4.574218753713686,0.0,0.0,0.0,88.25546163788079
2021-03-24,92.87491088046497,87.17906898402784,89.52712063735693,92.87491088046497,92.87491088046497,-4.57141643557138,-4.57141643557138,-4.57141643557138,0.08876155738629744,0.08876155738629744,0.08876155738629744,-4.660177992957678,-4.660177992957678,-4.660177992957678,0.0,0.0,0.0,88.30349444489359
2021-03-25,92.98904905810704,87.0814741044551,89.30472910946136,92.98904905810704,92.98904905810704,-4.781606718969444,-4.781606718969444,-4.781606718969444,-0.034309535375094256,-0.034309535375094256,-0.034309535375094256,-4.747297183594349,-4.747297183594349,-4.747297183594349,0.0,0.0,0.0,88.2074423391376
2021-03-26,93.01659555457208,86.97440573415271,89.30702829907665,93.01659555457208,93.01659555457208,-4.8817985797444825,-4.8817985797444825,-4.8817985797444825,-0.046035939199837186,-0.046035939199837186,-0.046035939199837186,-4.835762640544645,-4.835762640544645,-4.835762640544645,0.0,0.0,0.0,88.1347969748276
2021-03-27,93.04414205103711,87.084040511323,89.25666371189821,93.04414205103711,93.04414205103711,-4.901346544665084,-4.901346544665084,-4.901346544665084,0.024297624121500487,0.024297624121500487,0.024297624121500487,-4.925644168786585,-4.925644168786585,-4.925644168786585,0.0,0.0,0.0,88.14279550637202
2021-03-28,93.07168854750215,86.94436852977273,89.2102022998237,93.07168854750215,93.07168854750215,-5.017190629284885,-5.017190629284885,-5.017190629284885,-0.00030259670765577597,-0.00030259670765577597,-0.00030259670765577597,-5.016888032577229,-5.016888032577229,-5.016888032577229,0.0,0.0,0.0,88.05449791821727
2021-03-29,93.09923504396718,86.72997775942308,89.01000732687771,93.09923504396718,93.09923504396718,-5.210632717988059,-5.210632717988059,-5.210632717988059,-0.10131879899677526,-0.10131879899677526,-0.10131879899677526,-5.109313918991284,-5.109313918991284,-5.109313918991284,0.0,0.0,0.0,87.88860232597912
2021-03-30,93.1267815404322,86.80949376078073,89.0728142853139,93.1267815404322,93.1267815404322,-5.133708254077749,-5.133708254077749,-5.133708254077749,0.0689076887716934,0.0689076887716934,0.0689076887716934,-5.202615942849442,-5.202615942849442,-5.202615942849442,0.0,0.0,0.0,87.99307328635446
2021-03-31,93.15432803689725,86.84109326865992,89.07949255362585,93.15432803689725,93.15432803689725,-5.207606062835757,-5.207606062835757,-5.207606062835757,0.08876155738613728,0.08876155738613728,0.08876155738613728,-5.296367620221894,-5.296367620221894,-5.296367620221894,0.0,0.0,0.0,87.9467219740615
2021-04-01,93.18187453336229,86.60836496857952,88.85235523605309,93.18187453336229,93.18187453336229,-5.424340157443183,-5.424340157443183,-5.424340157443183,-0.03430953537522162,-0.03430953537522162,-0.03430953537522162,-5.390030622067962,-5.390030622067962,-5.390030622067962,0.0,0.0,0.0,87.75753437591911
2021-04-02,93.20942102982733,86.58845906770284,88.84160980676941,93.20942102982733,93.20942102982733,-5.529002950705673,-5.529002950705673,-5.529002950705673,-0.04603593920009532,-0.04603593920009532,-0.04603593920009532,-5.482967011505577,-5.482967011505577,-5.482967011505577,0.0,0.0,0.0,87.68041807912165
2021-04-03,93.23696752629235,86.60617028395471,88.821390034496,93.23696752629235,93.23696752629235,-5.550156946585504,-5.550156946585504,-5.550156946585504,0.02429762412150191,0.02429762412150191,0.02429762412150191,-5.5744545707070055,-5.5744545707070055,-5.5744545707070055,0.0,0.0,0.0,87.68681057970684
2021-04-04,93.2645140227574,86.38981372381316,88.69915456363208,93.2645140227574,93.2645140227574,-5.664007335858255,-5.664007335858255,-5.664007335858255,-0.0003025967076822272,-0.0003025967076822272,-0.0003025967076822272,-5.663704739150572,-5.663704739150572,-5.663704739150572,0.0,0.0,0.0,87.60050668689914
2021-04-05,93.29206051922243,86.28547226817388,88.52214515731332,93.29206051922243,93.29206051922243,-5.85120141510639,-5.85120141510639,-5.85120141510639,-0.10131879899671797,-0.10131879899671797,-0.10131879899671797,-5.749882616109671,-5.749882616109671,-5.749882616109671,0.0,0.0,0.0,87.44085910411604
2021-04-06,93.31960701568745,86.51451454903986,88.71252012032754,93.31960701568745,93.31960701568745,-5.7632207397895705,-5.7632207397895705,-5.7632207397895705,0.06890768877187071,0.06890768877187071,0.06890768877187071,-5.832128428561441,-5.832128428561441,-5.832128428561441,0.0,0.0,0.0,87.55638627589788
2021-04-07,93.34715351215249,86.5162703059643,88.78293747110862,93.34715351215249,93.34715351215249,-5.820818274920552,-5.820818274920552,-5.820818274920552,0.08876155738611026,0.08876155738611026,0.08876155738611026,-5.909579832306663,-5.909579832306663,-5.909579832306663,0.0,0.0,0.0,87.52633523723193
2021-04-08,93.37470000861754,86.2404596615331,88.52994848891862,93.37470000861754,93.37470000861754,-6.015703935036236,-6.015703935036236,-6.015703935036236,-0.034309535374842666,-0.034309535374842666,-0.034309535374842666,-5.981394399661394,-5.981394399661394,-5.981394399661394,0.0,0.0,0.0,87.3589960735813
2021-04-09,93.40224650508257,86.20880002345713,88.41489455044595,93.40224650508257,93.40224650508257,-6.092807590810991,-6.092807590810991,-6.092807590810991,-0.046035939200144434,-0.046035939200144434,-0.046035939200144434,-6.046771651610847,-6.046771651610847,-6.046771651610847,0.0,0.0,0.0,87.30943891427158
2021-04-10,93.42979300154761,86.26424683946661,88.41999215732872,93.42979300154761,93.42979300154761,-6.0806763912160635,-6.0806763912160635,-6.0806763912160635,0.02429762412150335,0.02429762412150335,0.02429762412150335,-6.104974015337567,-6.104974015337567,-6.104974015337567,0.0,0.0,0.0,87.34911661033155
2021-04-11,93.45733949801264,86.12298893055679,88.47827754820044,93.45733949801264,93.45733949801264,-6.155648725202259,-6.155648725202259,-6.155648725202259,-0.0003025967078100497,-0.0003025967078100497,-0.0003025967078100497,-6.1553461284944495,-6.1553461284944495,-6.1553461284944495,0.0,0.0,0.0,87.30169077281039
2021-04-12,93.48488599447768,86.01751853651496,88.31850909473314,93.48488599447768,93.48488599447768,-6.298650766934976,-6.298650766934976,-6.298650766934976,-0.10131879899669784,-0.10131879899669784,-0.10131879899669784,-6.197331967938278,-6.197331967938278,-6.197331967938278,0.0,0.0,0.0,87.18623522754271
2021-04-13,93.51243249094271,86.30841218770605,88.55698391808593,93.51243249094271,93.51243249094271,-6.161581662153975,-6.161581662153975,-6.161581662153975,0.06890768877134534,0.06890768877134534,0.06890768877134534,-6.23048935092532,-6.23048935092532,-6.23048935092532,0.0,0.0,0.0,87.35085082878874
2021-04-14,93.53997898740774,86.20104147811377,88.43172627110619,93.53997898740774,93.53997898740774,-6.165739881253652,-6.165739881253652,-6.165739881253652,0.0887615573860832,0.0887615573860832,0.0887615573860832,-6.254501438639735,-6.254501438639735,-6.254501438639735,0.0,0.0,0.0,87.37423910615408
2021-04-15,93.56752548387277,86.22132506753874,88.37545498978199,93.56752548387277,93.56752548387277,-6.303494498127102,-6.303494498127102,-6.303494498127102,-0.03430953537512568,-0.03430953537512568,-0.03430953537512568,-6.269184962751977,-6.269184962751977,-6.269184962751977,0.0,0.0,0.0,87.26403098574566
2021-04-16,93.5950719803378,86.16424796750815,88.43647271825103,93.5950719803378,93.5950719803378,-6.320530931844078,-6.320530931844078,-6.320530931844078,-0.04603593919989879,-0.04603593919989879,-0.04603593919989879,-6.27449499264418,-6.27449499264418,-6.27449499264418,0.0,0.0,0.0,87.27454104849373
2021-04-17,93.62261847680286,86.20438703283486,88.49766611883956,93.62261847680286,93.62261847680286,-6.246228536911792,-6.246228536911792,-6.246228536911792,0.024297624121614705,0.024297624121614705,0.024297624121614705,-6.270526161033406,-6.270526161033406,-6.270526161033406,0.0,0.0,0.0,87.37638993989107
2021-04-18,93.65016497326789,86.2759333354639,88.5041158562713,93.65016497326789,93.65016497326789,-6.257812962688754,-6.257812962688754,-6.257812962688754,-0.0003025967073481071,-0.0003025967073481071,-0.0003025967073481071,-6.257510365981406,-6.257510365981406,-6.257510365981406,0.0,0.0,0.0,87.39235201057913
2021-04-19,93.67771146973291,86.22660473416725,88.47847615391679,93.67771146973291,93.67771146973291,-6.33712986377469,-6.33712986377469,-6.33712986377469,-0.1013187989966777,-0.1013187989966777,-0.1013187989966777,-6.235811064778012,-6.235811064778012,-6.235811064778012,0.0,0.0,0.0,87.34058160595822
2021-04-20,93.70525796619795,86.44589935359764,88.61110730633379,93.70525796619795,93.70525796619795,-6.1370066783601835,-6.1370066783601835,-6.1370066783601835,0.06890768877152266,0.06890768877152266,0.06890768877152266,-6.205914367131706,-6.205914367131706,-6.205914367131706,0.0,0.0,0.0,87.56825128783777
2021-04-21,93.732804462663,86.4910471533431,88.72165643726628,93.732804462663,93.732804462663,-6.079655661573758,-6.079655661573758,-6.079655661573758,0.08876155738605615,0.08876155738605615,0.08876155738605615,-6.1684172189598145,-6.1684172189598145,-6.1684172189598145,0.0,0.0,0.0,87.65314880108924
2021-04-22,93.76035095912802,86.35186492807385,88.67174350816173,93.76035095912802,93.76035095912802,-6.158322576946182,-6.158322576946182,-6.158322576946182,-0.0343095353750974,-0.0343095353750974,-0.0343095353750974,-6.124013041571084,-6.124013041571084,-6.124013041571084,0.0,0.0,0.0,87.60202838218184
2021-04-23,93.78789745559305,86.59827326588909,88.83663478559812,93.78789745559305,93.78789745559305,-6.119511191495032,-6.119511191495032,-6.119511191495032,-0.046035939199947924,-0.046035939199947924,-0.046035939199947924,-6.073475252295085,-6.073475252295085,-6.073475252295085,0.0,0.0,0.0,87.66838626409802
2021-04-24,93.81544395205809,86.63508854452495,88.92218317674211,93.81544395205809,93.81544395205809,-5.993341516031275,-5.993341516031275,-5.993341516031275,0.02429762412147043,0.02429762412147043,0.02429762412147043,-6.0176391401527445,-6.0176391401527445,-6.0176391401527445,0.0,0.0,0.0,87.82210243602681
2021-04-25,93.84299044852314,86.74645610891785,88.95547095309242,93.84299044852314,93.84299044852314,-5.957685199634833,-5.957685199634833,-5.957685199634833,-0.00030259670747594694,-0.00030259670747594694,-0.00030259670747594694,-5.957382602927358,-5.957382602927358,-5.957382602927358,0.0,0.0,0.0,87.8853052488883
2021-04-26,93.87053694498816,86.76133627225872,89.07883785570839,93.87053694498816,93.87053694498816,-5.994925068434579,-5.994925068434579,-5.994925068434579,-0.10131879899662041,-0.10131879899662041,-0.10131879899662041,-5.893606269437958,-5.893606269437958,-5.893606269437958,0.0,0.0,0.0,87.87561187655358
2021-04-27,93.89808344145318,87.05259057070863,89.31283660309954,93.89808344145318,93.89808344145318,-5.758305844054038,-5.758305844054038,-5.758305844054038,0.06890768877153164,0.06890768877153164,0.06890768877153164,-5.82721353282557,-5.82721353282557,-5.82721353282557,0.0,0.0,0.0,88.13977759739915
2021-04-28,93.9256299453054,87.17383272995373,89.39696540853274,93.9256299453054,93.9256299453054,-5.670329450217182,-5.670329450217182,-5.670329450217182,0.08876155738589603,0.08876155738589603,0.08876155738589603,-5.759091007603078,-5.759091007603078,-5.759091007603078,0.0,0.0,0.0,88.25530049508822
2021-04-29,93.95317644915764,87.1343586772752,89.37729528848784,93.95317644915764,93.95317644915764,-5.724399431292548,-5.724399431292548,-5.724399431292548,-0.03430953537471844,-0.03430953537471844,-0.03430953537471844,-5.69008989591783,-5.69008989591783,-5.69008989591783,0.0,0.0,0.0,88.22877701786508
2021-04-30,93.98072295300986,87.13200550024055,89.47443143978514,93.98072295300986,93.98072295300986,-5.667044647342803,-5.667044647342803,-5.667044647342803,-0.04603593919999704,-0.04603593919999704,-0.04603593919999704,-5.621008708142806,-5.621008708142806,-5.621008708142806,0.0,0.0,0.0,88.31367830566705
2021-05-01,94.00826945686208,87.24529472964913,89.62439359857083,94.00826945686208,94.00826945686208,-5.528280107001245,-5.528280107001245,-5.528280107001245,0.024297624121581787,0.024297624121581787,0.024297624121581787,-5.5525777311228275,-5.5525777311228275,-5.5525777311228275,0.0,0.0,0.0,88.47998934986083
2021-05-02,94.03581596071432,87.38193423411472,89.65338175509304,94.03581596071432,94.03581596071432,-5.485748172778712,-5.485748172778712,-5.485748172778712,-0.00030259670755308673,-0.00030259670755308673,-0.00030259670755308673,-5.485445576071159,-5.485445576071159,-5.485445576071159,0.0,0.0,0.0,88.5500677879356
2021-05-03,94.06336246456654,87.4612407663713,89.72758464008668,94.06336246456654,94.06336246456654,-5.521486868320692,-5.521486868320692,-5.521486868320692,-0.10131879899660028,-0.10131879899660028,-0.10131879899660028,-5.420168069324092,-5.420168069324092,-5.420168069324092,0.0,0.0,0.0,88.54187559624584
2021-05-04,94.09090896841876,87.66304250069612,90.0042509535644,94.09090896841876,94.09090896841876,-5.288291986474141,-5.288291986474141,-5.288291986474141,0.06890768877170896,0.06890768877170896,0.06890768877170896,-5.357199675245849,-5.357199675245849,-5.357199675245849,0.0,0.0,0.0,88.80261698194462
2021-05-05,94.118455472271,87.74913773397931,90.0217660368672,94.118455472271,94.118455472271,-5.208126006512683,-5.208126006512683,-5.208126006512683,0.08876155738631789,0.08876155738631789,0.08876155738631789,-5.296887563899,-5.296887563899,-5.296887563899,0.0,0.0,0.0,88.91032946575831
2021-05-06,94.14600197612322,87.68984748636778,89.97727170591503,94.14600197612322,94.14600197612322,-5.273777894432389,-5.273777894432389,-5.273777894432389,-0.034309535374690156,-0.034309535374690156,-0.034309535374690156,-5.2394683590577,-5.2394683590577,-5.2394683590577,0.0,0.0,0.0,88.87222408169083
2021-05-07,94.17354847997544,87.82725696400524,90.06696464614966,94.17354847997544,94.17354847997544,-5.231103466300953,-5.231103466300953,-5.231103466300953,-0.046035939199751394,-0.046035939199751394,-0.046035939199751394,-5.185067527101201,-5.185067527101201,-5.185067527101201,0.0,0.0,0.0,88.94244501367449
2021-05-08,94.20109498382766,87.98140937921768,90.21474979570985,94.20109498382766,94.20109498382766,-5.109403672350726,-5.109403672350726,-5.109403672350726,0.0242976241214733,0.0242976241214733,0.0242976241214733,-5.133701296472199,-5.133701296472199,-5.133701296472199,0.0,0.0,0.0,89.09169131147694
2021-05-09,94.2286414876799,87.9851529664055,90.2415603891468,94.2286414876799,94.2286414876799,-5.085583529446015,-5.085583529446015,-5.085583529446015,-0.00030259670763022647,-0.00030259670763022647,-0.00030259670763022647,-5.085280932738384,-5.085280932738384,-5.085280932738384,0.0,0.0,0.0,89.14305795823388
2021-05-10,94.25618799153213,87.96906099828544,90.21647259254578,94.25618799153213,94.25618799153213,-5.140937936637589,-5.140937936637589,-5.140937936637589,-0.10131879899675149,-0.10131879899675149,-0.10131879899675149,-5.0396191376408375,-5.0396191376408375,-5.0396191376408375,0.0,0.0,0.0,89.11525005489455
2021-05-11,94.28373449538435,88.19572367782366,90.50599173779274,94.28373449538435,94.28373449538435,-4.927530604479319,-4.927530604479319,-4.927530604479319,0.06890768877188627,0.06890768877188627,0.06890768877188627,-4.996438293251205,-4.996438293251205,-4.996438293251205,0.0,0.0,0.0,89.35620389090504
2021-05-12,94.31128099923657,88.3717633211694,90.59327420151818,94.31128099923657,94.31128099923657,-4.866618678264435,-4.866618678264435,-4.866618678264435,0.08876155738615774,0.08876155738615774,0.08876155738615774,-4.955380235650593,-4.955380235650593,-4.955380235650593,0.0,0.0,0.0,89.44466232097214
2021-05-13,94.33882750308881,88.24934488005735,90.58478496663882,94.33882750308881,94.33882750308881,-4.950326752479006,-4.950326752479006,-4.950326752479006,-0.034309535374817526,-0.034309535374817526,-0.034309535374817526,-4.916017217104188,-4.916017217104188,-4.916017217104188,0.0,0.0,0.0,89.38850075060981
2021-05-14,94.36637400694103,88.31228323972415,90.55338749349701,94.36637400694103,94.36637400694103,-4.9238996410909115,-4.9238996410909115,-4.9238996410909115,-0.04603593919980052,-0.04603593919980052,-0.04603593919980052,-4.877863701891111,-4.877863701891111,-4.877863701891111,0.0,0.0,0.0,89.44247436585012
2021-05-15,94.39392051079325,88.4624949950432,90.74256035346487,94.39392051079325,94.39392051079325,-4.816091014619835,-4.816091014619835,-4.816091014619835,0.02429762412158466,0.02429762412158466,0.02429762412158466,-4.840388638741421,-4.840388638741421,-4.840388638741421,0.0,0.0,0.0,89.57782949617342
2021-05-16,94.42146701464547,88.41116290944515,90.7911650666764,94.42146701464547,94.42146701464547,-4.803330458531935,-4.803330458531935,-4.803330458531935,-0.0003025967077073662,-0.0003025967077073662,-0.0003025967077073662,-4.803027861824227,-4.803027861824227,-4.803027861824227,0.0,0.0,0.0,89.61813655611354
2021-05-17,94.44901351849771,88.40459261636293,90.71114225520815,94.44901351849771,94.44901351849771,-4.866515090661805,-4.866515090661805,-4.866515090661805,-0.10131879899673134,-0.10131879899673134,-0.10131879899673134,-4.765196291665073,-4.765196291665073,-4.765196291665073,0.0,0.0,0.0,89.5824984278359
2021-05-18,94.47656002234993,88.66403886892365,90.90991966723752,94.47656002234993,94.47656002234993,-4.657391947408979,-4.657391947408979,-4.657391947408979,0.06890768877189525,0.06890768877189525,0.06890768877189525,-4.726299636180874,-4.726299636180874,-4.726299636180874,0.0,0.0,0.0,89.81916807494095
2021-05-19,94.50410652620215,88.71529790011935,90.98379768453366,94.50410652620215,94.50410652620215,-4.596983771468874,-4.596983771468874,-4.596983771468874,0.08876155738626379,0.08876155738626379,0.08876155738626379,-4.685745328855138,-4.685745328855138,-4.685745328855138,0.0,0.0,0.0,89.90712275473328
2021-05-20,94.53165303005439,88.76469603667519,91.03735268600269,94.53165303005439,94.53165303005439,-4.677262019744509,-4.677262019744509,-4.677262019744509,-0.03430953537494489,-0.03430953537494489,-0.03430953537494489,-4.642952484369564,-4.642952484369564,-4.642952484369564,0.0,0.0,0.0,89.85439101030988
2021-05-21,94.55919953390662,88.71447777771587,90.99216307322199,94.55919953390662,94.55919953390662,-4.643396639230857,-4.643396639230857,-4.643396639230857,-0.04603593920005864,-0.04603593920005864,-0.04603593920005864,-4.597360700030799,-4.597360700030799,-4.597360700030799,0.0,0.0,0.0,89.91580289467576
2021-05-22,94.58674603775884,88.91637057319372,91.15621355737568,94.58674603775884,94.58674603775884,-4.524139958108399,-4.524139958108399,-4.524139958108399,0.024297624121330463,0.024297624121330463,0.024297624121330463,-4.548437582229729,-4.548437582229729,-4.548437582229729,0.0,0.0,0.0,90.06260607965045
2021-05-23,94.61429254161106,89.04383672845955,91.19362229832412,94.61429254161106,94.61429254161106,-4.4959875258042805,-4.4959875258042805,-4.4959875258042805,-0.00030259670783519744,-0.00030259670783519744,-0.00030259670783519744,-4.495684929096446,-4.495684929096446,-4.495684929096446,0.0,0.0,0.0,90.11830501580678
2021-05-24,94.6418390454633,88.86902253031887,91.29300227394063,94.6418390454633,94.6418390454633,-4.539962350593146,-4.539962350593146,-4.539962350593146,-0.10131879899669263,-0.10131879899669263,-0.10131879899669263,-4.438643551596453,-4.438643551596453,-4.438643551596453,0.0,0.0,0.0,90.10187669487016
2021-05-25,94.66938554931552,89.29863786843309,91.50749685160253,94.66938554931552,94.66938554931552,-4.3079890750281375,-4.3079890750281375,-4.3079890750281375,0.06890768877207255,0.06890768877207255,0.06890768877207255,-4.37689676380021,-4.37689676380021,-4.37689676380021,0.0,0.0,0.0,90.36139647428739
2021-05-26,94.69693205316774,89.40247109507344,91.63846388384226,94.69693205316774,94.69693205316774,-4.221311059952667,-4.221311059952667,-4.221311059952667,0.08876155738641944,0.08876155738641944,0.08876155738641944,-4.310072617339086,-4.310072617339086,-4.310072617339086,0.0,0.0,0.0,90.47562099321507
2021-05-27,94.72447855701996,89.28599885321668,91.68229536134108,94.72447855701996,94.72447855701996,-4.2721545290837115,-4.2721545290837115,-4.2721545290837115,-0.03430953537507225,-0.03430953537507225,-0.03430953537507225,-4.237844993708639,-4.237844993708639,-4.237844993708639,0.0,0.0,0.0,90.45232402793626
2021-05-28,94.75202506087221,89.42668149545672,91.62935579537299,94.75202506087221,94.75202506087221,-4.205969639140028,-4.205969639140028,-4.205969639140028,-0.04603593920010776,-0.04603593920010776,-0.04603593920010776,-4.15993369993992,-4.15993369993992,-4.15993369993992,0.0,0.0,0.0,90.54605542173219
2021-05-29,94.77957156472445,89.50348731968012,91.83828270667557,94.77957156472445,94.77957156472445,-4.0518061131896905,-4.0518061131896905,-4.0518061131896905,0.02429762412144182,0.02429762412144182,0.02429762412144182,-4.076103737311133,-4.076103737311133,-4.076103737311133,0.0,0.0,0.0,90.72776545153476
2021-05-30,94.78181659420477,89.66118200379621,91.96842407400821,94.78181659420477,94.78181659420477,-3.9864665253541998,-3.9864665253541998,-3.9864665253541998,-0.00030259670786164286,-0.00030259670786164286,-0.00030259670786164286,-3.986163928646338,-3.986163928646338,-3.986163928646338,0.0,0.0,0.0,90.79535006885057
2021-05-31,94.78406162368509,89.71698215273628,91.89435408180394,94.78406162368509,94.78406162368509,-3.991283896067763,-3.991283896067763,-3.991283896067763,-0.10131879899665391,-0.10131879899665391,-0.10131879899665391,-3.889965097071109,-3.889965097071109,-3.889965097071109,0.0,0.0,0.0,90.79277772761733
2021-06-01,94.78630665316541,89.93446175668393,92.06095602848718,94.78630665316541,94.78630665316541,-3.718490299121147,-3.718490299121147,-3.718490299121147,0.06890768877146301,0.06890768877146301,0.06890768877146301,-3.7873979878926094,-3.7873979878926094,-3.7873979878926094,0.0,0.0,0.0,91.06781635404427
2021-06-02,94.78855168264572,90.08949870255616,92.30836509641237,94.78855168264572,94.78855168264572,-3.589629558542463,-3.589629558542463,-3.589629558542463,0.08876155738639241,0.08876155738639241,0.08876155738639241,-3.6783911159288554,-3.6783911159288554,-3.6783911159288554,0.0,0.0,0.0,91.19892212410325
2021-06-03,94.79079671212604,89.9140014843803,92.25027948932372,94.79079671212604,94.79079671212604,-3.59721823915941,-3.59721823915941,-3.59721823915941,-0.03430953537504398,-0.03430953537504398,-0.03430953537504398,-3.5629087037843656,-3.5629087037843656,-3.5629087037843656,0.0,0.0,0.0,91.19357847296664
2021-06-04,94.79304174160636,90.15067644682861,92.37752999891627,94.79304174160636,94.79304174160636,-3.4869847923563713,-3.4869847923563713,-3.4869847923563713,-0.04603593920000951,-0.04603593920000951,-0.04603593920000951,-3.4409488531563612,-3.4409488531563612,-3.4409488531563612,0.0,0.0,0.0,91.30605694924999
2021-06-05,94.79528677108668,90.34703939247285,92.64666488692275,94.79528677108668,94.79528677108668,-3.288244438323594,-3.288244438323594,-3.288244438323594,0.024297624121553178,0.024297624121553178,0.024297624121553178,-3.312542062445147,-3.312542062445147,-3.312542062445147,0.0,0.0,0.0,91.50704233276309
2021-06-06,94.797531800567,90.4870410696858,92.77075347587244,94.797531800567,94.797531800567,-3.178052767738904,-3.178052767738904,-3.178052767738904,-0.00030259670750107734,-0.00030259670750107734,-0.00030259670750107734,-3.177750171031403,-3.177750171031403,-3.177750171031403,0.0,0.0,0.0,91.6194790328281
2021-06-07,94.7997768300473,90.59000622009218,92.87482032953643,94.7997768300473,94.7997768300473,-3.1379845740686707,-3.1379845740686707,-3.1379845740686707,-0.1013187989966152,-0.1013187989966152,-0.1013187989966152,-3.0366657750720556,-3.0366657750720556,-3.0366657750720556,0.0,0.0,0.0,91.66179225597864
2021-06-08,94.80202185952763,90.85026614324286,93.07922458900563,94.80202185952763,94.80202185952763,-2.820504434311042,-2.820504434311042,-2.820504434311042,0.06890768877164033,0.06890768877164033,0.06890768877164033,-2.8894121230826824,-2.8894121230826824,-2.8894121230826824,0.0,0.0,0.0,91.98151742521658
2021-06-09,94.80426688900795,91.02503262643155,93.21418404549864,94.80426688900795,94.80426688900795,-2.6473819060817805,-2.6473819060817805,-2.6473819060817805,0.08876155738623227,0.08876155738623227,0.08876155738623227,-2.736143463468013,-2.736143463468013,-2.736143463468013,0.0,0.0,0.0,92.15688498292617
2021-06-10,94.80651191848827,91.03072303771476,93.34248796027516,94.80651191848827,94.80651191848827,-2.611355317489303,-2.611355317489303,-2.611355317489303,-0.034309535375327,-0.034309535375327,-0.034309535375327,-2.577045782113976,-2.577045782113976,-2.577045782113976,0.0,0.0,0.0,92.19515660099897
2021-06-11,94.80875694796858,91.21952494169007,93.42235343714455,94.80875694796858,94.80875694796858,-2.4583737767084552,-2.4583737767084552,-2.4583737767084552,-0.04603593919991124,-0.04603593919991124,-0.04603593919991124,-2.412337837508544,-2.412337837508544,-2.412337837508544,0.0,0.0,0.0,92.35038317126012
2021-06-12,94.8110019774489,91.47388215897611,93.61462593899716,94.8110019774489,94.8110019774489,-2.2179747508799865,-2.2179747508799865,-2.2179747508799865,0.024297624121444688,0.024297624121444688,0.024297624121444688,-2.2422723750014315,-2.2422723750014315,-2.2422723750014315,0.0,0.0,0.0,92.5930272265689
2021-06-13,94.81324700692922,91.61652614761806,93.8643262416683,94.81324700692922,94.81324700692922,-2.0674399784312376,-2.0674399784312376,-2.0674399784312376,-0.0003025967075782229,-0.0003025967075782229,-0.0003025967075782229,-2.067137381723659,-2.067137381723659,-2.067137381723659,0.0,0.0,0.0,92.74580702849798
2021-06-14,94.81549203640954,91.74854249141531,94.0163535037251,94.81549203640954,94.81549203640954,-1.9885760293537749,-1.9885760293537749,-1.9885760293537749,-0.10131879899659507,-0.10131879899659507,-0.10131879899659507,-1.88725723035718,-1.88725723035718,-1.88725723035718,0.0,0.0,0.0,92.82691600705576
2021-06-15,94.81773706588986,92.11836593155557,94.22823526697941,94.81773706588986,94.81773706588986,-1.634085865049843,-1.634085865049843,-1.634085865049843,0.06890768877173349,0.06890768877173349,0.06890768877173349,-1.7029935538215766,-1.7029935538215766,-1.7029935538215766,0.0,0.0,0.0,93.18365120084002
2021-06-16,94.81998209537016,92.2873715058308,94.57469710693054,94.81998209537016,94.81998209537016,-1.4259841370612116,-1.4259841370612116,-1.4259841370612116,0.08876155738607212,0.08876155738607212,0.08876155738607212,-1.514745694447284,-1.514745694447284,-1.514745694447284,0.0,0.0,0.0,93.39399795830896
